region_id,province_name,region_name,admin_type,area_km2,total_population,population_density,average_age,urbanization_ratio,coastal_dummy,island_ratio,forest_ratio,farmland_ratio,terrain_relief,annual_mean_temperature,annual_temperature_range,annual_precipitation,business_density,manufacturing_worker_ratio,construction_logistics_worker_ratio,knowledge_public_service_worker_ratio
12300,광주광역시,북구,자치구,119.29499352099609,439352.0,3682.90392607862,41.5,0.23471362396337223,0,0.0,0.4060818414442712,0.1293006859285949,296.7472896575928,14.093,25.509,1380.516,350.25778338841985,0.11385283023628405,0.1750558225788139,0.46450693209199057
12330,광주광역시,광산구,자치구,221.94272774584962,422502.0,1903.6532725857735,37.7,0.12638661187457875,0,0.0,0.2724695530480848,0.2868237201678228,95.58933887481687,14.007,25.599,1367.288,196.50565009700153,0.2979538464371881,0.12373304848027208,0.3389996991853448
12710,전라남도,담양군,군,453.1554293662109,44201.0,97.54048420388584,50.3,0.0019897169526602847,0,0.0,0.5300672760685875,0.2112376441987935,330.8251335144043,13.283,26.704,1425.551,15.480339736437166,0.20881099005210801,0.20876361913784935,0.3285172903837044
12720,전라남도,곡성군,군,547.9917415147705,27349.0,49.907686426808745,52.39999999999999,0.001676684994303394,0,0.0,0.6318607469074635,0.1506455868971763,376.8389190673829,12.496,27.07,1403.431,6.803022231128853,0.24825576937821053,0.17265966418768688,0.37261366250095834
12730,전라남도,구례군,군,439.18004111206056,23907.0,54.43553386320651,53.8,0.0025133688616745457,0,0.0,0.7185496409467355,0.1149835693794348,849.1231246948242,12.626,26.693,1375.448,7.746253658034406,0.09268117675197321,0.16766323845969863,0.46005740253527866
12740,전라남도,고흥군,군,814.0134265704346,60045.0,73.76413955845783,55.7,0.002331670581892754,1,0.0,0.4760015312928928,0.2676415987467896,191.41200630664824,13.722,24.083,1450.465,10.603019211075852,0.13149047441165485,0.15810608890549122,0.37957601793051926
12750,전라남도,보성군,군,665.3286131564942,37888.0,56.94629578645258,54.6,0.0010869057570952621,1,0.0,0.543148746860353,0.2132558445836619,330.49073028564453,13.544,24.505,1457.833,8.063684461948851,0.08272381509654769,0.15659742539496782,0.446459918080749
12760,전라남도,화순군,군,787.4590564743652,60247.0,76.5081047765704,48.6,0.0023234050773274207,0,0.0,0.6706049115840627,0.1174429807510594,322.76420745849623,13.827,25.667,1404.16,10.104652342974267,0.1332868108862526,0.18143754361479414,0.4362581261248026
12770,전라남도,장흥군,군,621.6663669476318,35273.0,56.739437542985726,52.2,0.0016296784479018524,1,0.0,0.5709556956993463,0.1910650718752874,305.62672424316406,13.331,24.641,1468.669,8.87614368956979,0.1190506735086594,0.13733162283515074,0.4218729955099423
12780,전라남도,강진군,군,500.5648252434082,32778.0,65.48202819497182,52.1,0.0025999916781350757,1,0.0,0.4942548017751817,0.2602317947830601,234.29030561447144,13.795,25.291,1441.681,11.191357677351643,0.08186097278122655,0.11951702026059076,0.5052868544921209
12790,전라남도,해남군,군,1046.5422469727782,65223.0,62.32237655829342,50.9,0.0017714976106915094,1,0.0,0.3410185667419532,0.3617887008871766,165.6361382007599,13.597,24.497,1315.413,9.650828745055634,0.144224863615015,0.11387694642147476,0.40120669099317174
12800,전라남도,영암군,군,610.9123798234863,57076.0,93.42747321062839,46.5,0.020015646635828586,1,0.0,0.2891972132669911,0.3893960108895323,252.5034981071949,13.784,24.856,1311.145,13.736830807757963,0.42937182949297126,0.16248138707316456,0.23922974030234964
12810,전라남도,무안군,군,455.47252583447266,84637.0,185.8224046443554,42.4,0.0091294665301309,1,0.0,0.2529097394721807,0.4083903668956928,89.5922593235969,13.964,24.542,1186.355,22.41628072142052,0.07684504964190207,0.10933513663049826,0.5350874496664925
12820,전라남도,함평군,군,389.53150875085447,30156.0,77.41607372585581,53.0,0.001963746045738391,1,0.0,0.3886661694944398,0.3228953876535265,143.57103624343884,13.372,26.041,1233.919,12.679333735641395,0.18471506016131164,0.15714663493322756,0.35065450218167393
12830,전라남도,영광군,군,480.9553571268311,50196.0,104.36727495845938,48.5,0.003058657312371026,1,0.0,0.3691748520618564,0.344722550564751,159.62253379821777,13.113,26.763,1275.54,15.29455882130901,0.13655578018746553,0.1350854622312075,0.37993934938430435
12840,전라남도,장성군,군,517.6982329024659,41443.0,80.05242700491861,49.4,0.0019343957857176416,0,0.0,0.550949907694274,0.2073472674450418,301.7874164581299,13.547,26.06,1296.832,12.516944405372984,0.24471943673991892,0.21369746106251333,0.30185619799445274
12850,전라남도,완도군,군,407.84772868359374,48269.0,118.35054262971475,50.2,0.002492626606702725,1,1.0,0.5864877523054149,0.1650510197976097,196.01884365081787,14.201,23.535,1504.614,16.98673184318432,0.09213780410651637,0.1577040317478576,0.4172082590441134
12860,전라남도,진도군,군,452.61124576501464,29297.0,64.72883799093744,51.2,0.0020392408245180718,1,1.0,0.5014766173352654,0.2451130266817696,134.16272871494309,13.899,24.199,1374.661,10.048358370576628,0.060669456066945605,0.16923585113411144,0.39804007927769214
12870,전라남도,신안군,군,679.9990073696289,35138.0,51.673604842337575,54.6,0.0,1,1.0,0.4090496589930701,0.2642574797017133,79.59880759716039,13.908,24.451,1227.864,7.47059914050529,0.05392852535156754,0.14752935105147724,0.4839375564443298
26110,부산광역시,중구,자치구,3.0168816522216795,41439.0,13735.706194998953,48.9,0.7343107769469833,1,0.0,0.0580646907304583,0.0036620637356659,111.34831326007844,15.0,22.504,1576.437,4984.285674224746,0.020784838129199477,0.40443762072210393,0.3108480676208872
26140,부산광역시,서구,자치구,14.128387259643555,105303.0,7453.292301860127,47.3,0.34472229848284003,1,0.0,0.4516266292995743,0.0262002983332874,315.1490784645081,15.0,22.553,1573.547,696.6117093996122,0.06394374777884958,0.11643905163222826,0.5319337970249276
26170,부산광역시,동구,자치구,10.070871580688477,87246.0,8663.202514398023,48.39999999999999,0.5105810116633894,1,0.0,0.2573862083617437,0.009481260370765,235.93814158439636,15.0,22.574,1572.454,1551.9014292635386,0.037182539103004106,0.2124194938150804,0.5250098579001943
26200,부산광역시,영도구,자치구,14.707792229370117,113224.0,7698.232218286441,48.20000000000001,0.5875035440563916,1,0.0,0.3308407559969259,0.0171918992925013,191.06296904087077,15.0,22.604,1570.683,741.1037516721032,0.2599852335246624,0.10517541143687331,0.41801033653273634
26230,부산광역시,부산진구,자치구,29.82560931677246,351403.0,11781.921913742368,44.4,0.4315529605211383,0,0.0,0.3951672715142805,0.0086827159705454,297.60647773742676,15.0,23.057,1545.871,1360.1063290662655,0.03515039760285813,0.1299717305384756,0.5581761112881248
26260,부산광역시,동래구,자치구,16.6539516484375,263345.0,15812.763574626293,43.9,0.5891134552993907,0,0.0,0.2522799846176007,0.0078294534303706,203.99107723236105,14.978,24.138,1497.076,1561.3711717746967,0.03260225251926497,0.15276131199367715,0.5253778897451097
26290,부산광역시,남구,자치구,27.178753897460936,269111.0,9901.520909137067,43.8,0.4431410761302476,1,0.0,0.2801678692416587,0.0102532981199855,120.67159204483038,14.999,22.947,1552.316,765.7451875284199,0.0684701634842745,0.1817268821031756,0.5094963260532405
26320,부산광역시,북구,자치구,39.63777881811524,280177.0,7068.433407574131,44.1,0.22511091504254682,0,0.0,0.5478393436365026,0.0196637665359513,415.4396756649017,14.997,24.478,1468.379,450.9586695567002,0.0395751985362081,0.11002961537736027,0.5595797257276517
26350,부산광역시,해운대구,자치구,52.15752018371582,389804.0,7473.59150946945,43.60000000000001,0.2635344458782655,1,0.0,0.5359338791949094,0.019514168943922,321.67354841232304,14.991,23.603,1520.276,719.8003253943303,0.05377510102822549,0.11718494016320544,0.49425816417281676
26380,부산광역시,사하구,자치구,47.284330127075194,312057.0,6599.585933888803,44.5,0.33482183119550285,1,0.0,0.2426614171348826,0.0107245643602599,167.58528140187286,15.006,22.931,1549.797,559.2973386516671,0.28218716126701193,0.11123489501786503,0.38054518447147617
26410,부산광역시,금정구,자치구,65.74034813659668,236950.0,3604.3313842460993,44.9,0.14422410922283932,0,0.0,0.599655056315138,0.0446422192125384,443.5034309387206,14.953,24.596,1484.028,343.8679690747724,0.10897197651081543,0.2369855546470428,0.3988081964369781
26440,부산광역시,강서구,자치구,185.7928172623291,136734.0,735.9487950868371,37.6,0.09438211179736203,1,0.0,0.1979771597344189,0.226427130760294,132.51794519126412,15.025,23.77,1493.627,160.62515461974695,0.5346458653167918,0.11294828706969282,0.16004176866796674
26470,부산광역시,연제구,자치구,12.129475252685546,204947.0,16896.608940656635,44.39999999999999,0.6328468874447359,0,0.0,0.2215572280555851,0.0045008206904509,170.05264587402343,14.991,23.668,1516.503,1810.7955655490557,0.025060457792025197,0.14920420673752882,0.5892469489904955
26500,부산광역시,수영구,자치구,10.33070039074707,171461.0,16597.228988808252,45.8,0.6779427584864387,1,0.0,0.2180490766255551,0.0033182134899442,145.2329333782197,14.995,23.304,1534.385,1883.6089775122025,0.03150473672615114,0.2117573621208783,0.45437688183887787
26530,부산광역시,사상구,자치구,36.16412686694336,216350.0,5982.447766428992,44.7,0.3668851193011378,0,0.0,0.3198403704043497,0.0225862428151642,276.2343564271927,15.016,23.659,1503.975,886.1543959822043,0.30921537554359846,0.1028783076582885,0.27908712316650697
26710,부산광역시,기장군,군,219.21222077355958,169465.0,773.0636522087556,40.9,0.03457994852317243,1,0.0,0.5935009021264009,0.0896634349562379,287.2523893356323,14.977,24.135,1497.619,82.6733105300757,0.27067543000978883,0.14733603691791358,0.29373514193819045
27110,대구광역시,중구,자치구,7.079934333618164,74278.0,10491.340244117859,44.1,0.8818119244913193,0,0.0,0.0074498906354751,0.0008256284141792,12.872712707519533,13.102,25.883,1130.454,3600.7396112347747,0.04476180734906794,0.06478379829698008,0.5704861022323369
27140,대구광역시,동구,자치구,181.52771756201173,333294.0,1836.050188237195,44.5,0.10568466181174954,0,0.0,0.6115060952107966,0.1029093361026167,522.5341938018797,13.054,25.874,1123.161,179.3610388390275,0.07050430362197446,0.16382646871931142,0.4396626422505921
27170,대구광역시,서구,자치구,17.394038674682616,170437.0,9798.586928984732,47.7,0.7107745493284979,0,0.0,0.0940829416507634,0.0071083183824414,40.80517921447754,13.115,25.905,1131.368,1171.378331454226,0.23210750829453258,0.10936236652075725,0.37340731034098196
27200,대구광역시,남구,자치구,17.790596731567383,145588.0,8183.424209805774,46.9,0.5072457363944167,0,0.0,0.4336241770674742,0.0035425146916725,366.2791221618653,13.14,25.867,1137.5,948.085117913523,0.03154857806586983,0.12803027464498482,0.5931282550863651
27230,대구광역시,북구,자치구,93.7471128560791,446466.0,4762.450665391863,41.4,0.2602364482141809,0,0.0,0.4577437112405926,0.0460518141562966,152.57924365997314,13.076,25.912,1124.639,516.3252341894517,0.18889980997313413,0.10463927658737959,0.40878055173317607
27260,대구광역시,수성구,자치구,76.61066157751465,412912.0,5389.745911307863,42.4,0.24958293736510376,0,0.0,0.4883553624402468,0.0711590405164739,336.7047489166261,13.115,25.848,1134.499,475.0252673797704,0.020943428390521882,0.13560464002467754,0.5841511823295911
27290,대구광역시,달서구,자치구,62.53170168615723,566712.0,9062.795105821568,41.8,0.5118042390822188,0,0.0,0.3091140379837893,0.0165295496334796,324.3380672454833,13.148,25.891,1137.562,846.6105762754164,0.26220787027924225,0.12048006894607204,0.3932000872465726
27710,대구광역시,달성군,군,422.92496322058105,261013.0,617.161488913734,39.7,0.05770130685634696,0,0.0,0.5766272028341531,0.1319126026429508,532.0868598937991,13.311,25.837,1221.316,56.579776747582464,0.46074286649781876,0.09284386706599512,0.2587128398224208
27720,대구광역시,군위군,군,613.0621714322509,22096.0,36.042021559377545,56.4,0.0009013056028381334,0,0.0,0.7143099533549263,0.1288880124865645,345.7826652526856,12.402,26.861,1063.715,5.500257815813771,0.21209344938158498,0.1620476408612002,0.3495190105359597
28125,인천광역시,제물포구,자치구,79.47219361340332,130578.0,1643.0652541844204,43.43441621100032,0.17641917716784147,1,0.0,0.159369937084365,0.0447175261652665,24.093708260854097,12.502,27.105,1207.014,251.8490945067406,0.1750693641618497,0.24398265895953758,0.37814450867052024
28155,인천광역시,영종구,자치구,72.17891640649414,69293.0,960.017182992311,40.9,0.11844887261608678,1,1.0,0.1747075321364906,0.0489654878102217,44.03383016586304,12.364,27.571,1180.02,146.20612950973197,0.0996690279874579,0.3083168815081485,0.4054213602756165
28177,인천광역시,미추홀구,자치구,24.98622821166992,405886.0,16244.388571238185,43.1,0.7202459629979201,0,0.0,0.0684759789865368,0.0036328562153698,43.33238830566406,12.741,27.615,1161.913,1525.6404318838286,0.11360211938074344,0.14163424124513618,0.48557827634737977
28185,인천광역시,연수구,자치구,61.070721614501956,390260.0,6390.296195670434,38.5,0.424538111792073,1,0.0,0.0524613882504777,0.0102210650161242,23.13214825391771,12.799,28.085,1087.899,569.3235494984506,0.17448831920611949,0.12456424258410385,0.42873539455205206
28200,인천광역시,남동구,자치구,57.6232657097168,528927.0,9179.052826761414,41.5,0.42969933801972454,1,0.0,0.1878574354796557,0.0986450533624562,63.74061422348022,12.94,27.824,1164.381,913.6413799456411,0.32687924546962593,0.09722490705484102,0.37364178688473004
28237,인천광역시,부평구,자치구,32.0896128717041,500812.0,15606.670046231839,42.7,0.5478720703266112,0,0.0,0.23097922373201,0.0231567867134544,70.40766143798834,13.137,27.921,1211.731,1385.2457546845876,0.1819545163698411,0.10593073477658099,0.4414324944011944
28245,인천광역시,계양구,자치구,45.398374048339846,292852.0,6450.715606866744,42.5,0.2360796104412891,0,0.0,0.2307453561355981,0.2053545447663708,80.68706102371216,12.815,28.388,1196.178,553.8964891831749,0.1401752042276,0.13111943915731733,0.46559163937720927
28275,인천광역시,서해구,자치구,86.13327030221558,351997.10000000003,4086.656628326647,39.7,0.2429260117790022,1,0.0,0.1459365360593348,0.0612925678856203,46.2117256641388,12.626,27.297,1196.91,465.1176004281994,0.3039776035834267,0.12270100783874581,0.31144008958566627
28290,인천광역시,검단구,자치구,46.37945323965454,189536.9,4086.656628326647,39.7,0.2429260117790022,0,0.0,0.1459365360593348,0.0612925678856203,46.21172566413881,12.351,28.457,1181.082,465.1176004281994,0.3039776035834266,0.1227010078387458,0.31144008958566627
28710,인천광역시,강화군,군,412.84125982470704,66020.0,159.91618673974637,52.4,0.0026817342832208416,1,1.0,0.3813073491938443,0.3874921910336362,133.5089464187622,11.321,27.905,1264.367,21.69599037606647,0.18343313373253492,0.12749500998003993,0.4089820359281437
28720,인천광역시,옹진군,군,183.68029593676758,19292.0,105.03031858485964,49.3,0.0,1,1.0,0.6129737577230951,0.12469213454018,98.15449924468994,12.427,27.908,1132.057,14.715786395131435,0.033807829181494664,0.2505338078291815,0.3871886120996441
30110,대전광역시,동구,자치구,137.07585800683594,232559.0,1696.5715435346926,42.9,0.09592922554855891,0,0.0,0.5712990297035431,0.0721730812917822,241.26950073242188,12.879,27.037,1343.223,159.33513251407695,0.08265084647663146,0.1819563015482564,0.4342063377224714
30140,대전광역시,중구,자치구,62.08643241430664,231959.0,3736.0658517487864,44.3,0.21386781996738258,0,0.0,0.5316232188052105,0.0733127132382092,233.40344429016113,12.928,27.03,1344.757,430.17449966807317,0.0368978715459298,0.16053258028379389,0.5384732076176251
30170,대전광역시,서구,자치구,95.42131426635743,478629.0,5015.954807161461,40.1,0.23195496048416472,0,0.0,0.4501048504612083,0.0917234058890332,167.52166938781738,13.092,27.006,1350.181,505.7046255441611,0.020089728828363837,0.10899046560300382,0.616111486084091
30200,대전광역시,유성구,자치구,175.725796234375,368895.0,2099.264922424849,37.5,0.1550376135650742,0,0.0,0.4818389412644789,0.1131537621426664,175.5569053649902,13.096,27.004,1350.539,214.75503772745344,0.1320919016678947,0.10860122528687068,0.5635340612231228
30230,대전광역시,대덕구,자치구,69.12195938293458,176393.0,2551.909719786523,43.0,0.25516260964608095,0,0.0,0.3556787211156164,0.063184298584372,170.69386100769046,13.03,27.033,1345.192,327.8697566202852,0.31279148693919556,0.137417617306387,0.2880055177245955
31110,울산광역시,중구,자치구,37.057220516235354,214147.0,5778.819809385834,42.89999999999999,0.31407498640921766,0,0.0,0.3248948155425641,0.1000048360887598,121.25728487968443,14.394,23.627,1292.12,499.87559082809094,0.04564844860903489,0.12925219674043825,0.5609618259379444
31140,울산광역시,남구,자치구,73.83761529943848,320175.0,4336.204503647274,41.4,0.5339023971742461,1,0.0,0.1670059714848417,0.0200694532291984,52.3893744468689,14.387,23.665,1292.029,508.34523633762916,0.1818848551521819,0.1728781065241027,0.42905577107418347
31170,울산광역시,동구,자치구,36.48816496972656,159000.0,4357.577316697588,40.6,0.35671127914486456,1,0.0,0.4602416763660473,0.0380463490025283,147.94550237655642,14.356,23.873,1292.876,280.118224867711,0.583150454584319,0.03750676888876222,0.2661099552540827
31200,울산광역시,북구,자치구,158.02699678271483,217051.0,1373.505821277123,37.6,0.09710325939496971,1,0.0,0.5768983598686778,0.100118145575677,252.93176870346068,14.389,23.637,1291.24,111.87328975382863,0.53854210690726,0.08583083736057771,0.23184983737895298
31710,울산광역시,울주군,군,756.464143744751,225050.0,297.5025344703413,42.2,0.012208398727641716,1,0.0,0.636606617267282,0.1117548979736771,468.69320526123096,14.316,24.11,1292.481,30.69808422781722,0.4485016903552401,0.16796467069047913,0.22487919712551108
36110,세종특별자치시,세종특별자치시,특별자치시,465.1195553828125,353933.0,760.9505898084603,36.4,0.04193612275438802,0,0.0,0.4146905564627037,0.1833569362413853,154.1464315414429,12.885,27.357,1284.624,73.72943064450483,0.15733429206432215,0.0845404628055955,0.5618054647666362
41110,경기도,수원시,시,120.82220906896973,1210150.0,10015.956580542259,39.71752344750651,0.42100788664576727,0,0.0,0.1975157561698578,0.1275914778223689,119.28158950805664,12.482,28.066,1320.056,252.05630847732428,0.10328320552401819,0.059535902798526046,0.6308070245327491
41130,경기도,성남시,시,141.42261626733398,922025.0,6519.6432107936525,41.76869000298257,0.2460291881761545,0,0.0,0.4934724823064141,0.0412554798532801,215.45315322875985,13.769,27.956,1304.141,330.2795637135227,0.03470121863930287,0.0762768909316301,0.6713542094987467
41150,경기도,의정부시,시,81.8792989621582,449572.0,5490.667429966355,42.4,0.19018780567719623,0,0.0,0.5365172477297833,0.0445401617572205,222.3869285583496,11.768,28.681,1456.557,477.6543094009061,0.04506543260103065,0.11645646867371846,0.5335469216164904
41170,경기도,안양시,시,58.45455281140137,542336.0,9277.908630142136,41.89974001357092,0.32572757902077837,0,0.0,0.4822710657531832,0.0131390088247632,224.3400150299072,13.088,27.796,1296.477,655.808626638281,0.12398111639584844,0.11865315817081293,0.5220279246306087
41190,경기도,부천시,시,53.707699743408206,833148.0,15512.636064855042,42.27648112940318,0.5531835277240015,0,0.0,0.1355224765548368,0.1036326966739227,56.48886747360229,13.272,28.022,1210.27,322.02086633067347,0.4557557281616371,0.11097958455626003,0.19458723183447113
41210,경기도,광명시,시,38.46367490612793,298116.0,7750.585473893577,41.6,0.23623810808967582,0,0.0,0.3022747045422275,0.1258268745025442,82.34695072174075,13.462,27.53,1275.521,619.1296088613212,0.16217478872946992,0.12249538007931729,0.4242852100247088
